Top,Movie Title,MovieID,Rating,Year,Languages,Genres,Plot,Directors,Actors,Subjectivity,Polarity,Common Sentiment,Emotion Scale
40,Mahanati,7465992,8.5,2018,"Telugu, Tamil","Biography, Drama","Mahanati depicts the personal and professional life of first Indian female superstar, Savitri. After actress Savitri is admitted in a hospital in Bangalore and she goes into coma, a young investigative journalist, Madhuravani, seizes the opportunity to write an article on her life. The young Savitri meets Gemini Ganesan, who works in casting department, after her failed attempts to get a role in cinema. They both start a career in acting and eventually rise to stardom. Savitri falls in love with him despite the fact that he is married. Their marriage results in a rift with her family but Savitri never gives up on her love. Her dreams are shattered when she learns that Gemini Ganesan is a womanizer and has been continuing his illicit relationships even after their marriage. The rest of the story is about how she stood up against all odds and the result of her wrong choices in life.",Nag Ashwin,"Keerthy Suresh, Dulquer Salmaan, Samantha Ruth Prabhu, Vijay Deverakonda, Rajendra Prasad",0.5264242593701879,0.3072964380037685,Positive,"{'Happy': 0.1804, 'Angry': 0.0284, 'Surprise': 0.2876, 'Sad': 0.1596, 'Fear': 0.3448}"
41,Satya,0195231,8.3,1998,Hindi,"Action, Crime, Drama, Thriller","A young man named Satya (J.D Chakravarthy) comes to Mumbai from South India in search of a job. Jailed for something he did not do, the once-honest young man meets an underworld boss, Bhiku Mhatre (Manoj Bajpai) in jail and joins his gang. He lives in a poor neighborhood, where he meets, Vidya (Urmila Matondkar), who lives next door. She is not aware of his underworld connections. Satya slowly rises up the ranks of his gang, and becomes the most influential person. Satya is torn between his girlfriend and his gangster life.",Ram Gopal Varma,"J.D. Chakravarthi, Manoj Bajpayee, Urmila Matondkar, Paresh Rawal, Saurabh Shukla",0.5868649244817701,0.2559622200441147,Positive,"{'Happy': 0.1776, 'Angry': 0.0536, 'Surprise': 0.2736, 'Sad': 0.2236, 'Fear': 0.2696}"
42,Super Deluxe,7019942,8.3,2019,Tamil,"Comedy, Crime, Drama, Thriller",A couple tries to dispose of a dead body; a little boy gets a surprise when he meets his estranged father; a son discovers his mother's other side; a religious man starts having doubts over his God. Super Deluxe gives us four stories and the protagonists in each of these stories are tested in their beliefs in the strangest ways.,Thiagarajan Kumararaja,"Vijay Sethupathi, Fahadh Faasil, Samantha Ruth Prabhu, Ramya Krishnan, Mysskin",0.581794021674012,0.23052712609918344,Positive,"{'Happy': 0.1348, 'Angry': 0.0492, 'Surprise': 0.2792, 'Sad': 0.2028, 'Fear': 0.3316}"
43,Bangalore Days,3668162,8.3,2014,Malayalam,"Comedy, Drama, Romance",Bangalore Days begins with an intro from Kuttan (Nivin Pauly) introducing himself and his cousins namely Divya (Nazriya) and Aju (Dulquer) who share a very friendly relationship right from the childhood.They get separated after their schooling but are reunited at Bangalore after the marriage of Divya to Das. The story revolves around how their life turns at Bangalore.,Anjali Menon,"Nazriya Nazim, Nivin Pauly, Dulquer Salmaan, Fahadh Faasil, Parvathy Thiruvothu",0.5663245852881448,0.17333592552717236,Positive,"{'Happy': 0.2472, 'Angry': 0.0424, 'Surprise': 0.2196, 'Sad': 0.1744, 'Fear': 0.316}"
44,Premam,4679210,8.3,2015,Malayalam,"Comedy, Drama, Romance","George, a teenager, loves the idea of being in love. This dream seems to be within reach during his school days, then, for a second time during his college days and yet it fails to materialize. This slow metamorphosis of his love, his attempt to woo his lovers, the abrupt failures hardens him but he finally is able to settle down for life with someone much younger, whom he have met during childhood. The film transcends its viewers on perspectives and boundaries of love.",Alphonse Puthren,"Nivin Pauly, Sai Pallavi, Madonna Sebastian, S.V. Krishna Shankar, Shabareesh Varma",0.5353555004128596,0.2857186264820376,Positive,"{'Happy': 0.2524, 'Angry': 0.0488, 'Surprise': 0.2828, 'Sad': 0.138, 'Fear': 0.2788}"
45,Raatchasan,7060344,8.3,2018,Tamil,"Crime, Drama, Mystery, Thriller","Circumstances force Arun, an aspiring film director, to take up the job of a Sub Inspector after his father passes away. While Arun faces issues in adjusting to the lifestyle of a police officer, a series of mysterious murders of school going girls happen in the city.",Ram Kumar,"Vishnu Vishal, Amala Paul, Radha Ravi, Sangili Murugan, Munishkanth",0.5387549688756953,0.18542504979063662,Positive,"{'Happy': 0.1188, 'Angry': 0.0556, 'Surprise': 0.3396, 'Sad': 0.2028, 'Fear': 0.2828}"
46,Devasuram,0291855,8.7,1993,Malayalam,"Action, Drama, Thriller","Neelakandan (Mohanlal) is the heir to the Mangalasherry family who squanders away his father's largest and is a dependable menace to society. One of his victims is promising dancer Bhanu (Revathi) who vows never to dance again till his death following a public affront by Neelakandan and his cronies. Ironically they fall in love. Meanwhile, the vicious Shekaran (Napoleon) of a rival clan has sworn to avenge the death of his uncle, killed by Neelakandan's men. A reasonably watchable film that goes fairly awry towards the second half. Innocent is good as Neelakandan's long-suffering manservant.",I.V. Sasi,"Mohanlal, Revathi, Nedumudi Venu, Innocent, Napolean",0.5688589012176911,0.3566429088847362,Positive,"{'Happy': 0.1831, 'Angry': 0.0369, 'Surprise': 0.3408, 'Sad': 0.1508, 'Fear': 0.2846}"
47,Bhaag Milkha Bhaag,2356180,8.2,2013,Hindi,"Biography, Drama, Sport","The true story of the ""Flying Sikh"" - world champion runner and Olympian Milkha Singh -- who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.",Rakeysh Omprakash Mehra,"Farhan Akhtar, Japtej Singh, Divya Dutta, Pawan Malhotra, Yograj Singh",0.5435723702022284,0.27121300169907764,Positive,"{'Happy': 0.1744, 'Angry': 0.0452, 'Surprise': 0.25, 'Sad': 0.1984, 'Fear': 0.3324}"
48,Gangs of Wasseypur,1954470,8.2,2012,Hindi,"Action, Comedy, Crime, Drama, Thriller","Shahid Khan is exiled after impersonating the legendary Sultana Daku in order to rob British trains. Now outcast, Shahid becomes a worker at Ramadhir Singh's colliery, only to spur a revenge battle that passes on to generations. At the turn of the decade, Shahid's son, the philandering Sardar Khan vows to get his father's honor back, becoming the most feared man of Wasseypur.",Anurag Kashyap,"Manoj Bajpayee, Richa Chadha, Nawazuddin Siddiqui, Tigmanshu Dhulia, Jameel Khan",0.5149249166863296,0.1619457703386473,Positive,"{'Happy': 0.144, 'Angry': 0.0604, 'Surprise': 0.2692, 'Sad': 0.1964, 'Fear': 0.3312}"
49,Aruvi,5867800,8.4,2016,Tamil,Drama,"The channel has show where people express their problems and the show helps to slove the problems. The protagonist, a young girl Aruvi also goes there and shares the fact that she was raped by 3 people. The show call the culprits and the producer also see her and makes a plan to bed her. The twists and turns begin in show . She targets one of them with gun and asks him to tell a story which will make her cry. The person seems rough and hard. He says he doesn't know. The she asks when he had cried last . He replies a month back. Then he goes on to narrate why did he cry.",Arun Prabhu Purushothaman,"Aditi Balan, Padmashri Mohammad Ali, Pradeep Anthony, Arnold, K. Babu",0.531866776161077,0.16404084883943654,Positive,"{'Happy': 0.1872, 'Angry': 0.0656, 'Surprise': 0.2476, 'Sad': 0.188, 'Fear': 0.3128}"
50,Andhadhun,8108198,8.2,2018,"Hindi, English","Comedy, Crime, Music, Mystery, Thriller",Akash a blind pianist is preparing for a London concert.Sophie's scooter bumps into Akash and upon finding he a pianist she takes him to her restaurant Franco's run by her father and offers him a job.Akash meets 70s actor Pramod Sinha at the restaurant who asks him to do a private concert of his songs at his residence to surprise his wife Simi. Next Day upon reaching his house a shocking surprise is waiting for Akash.,Sriram Raghavan,"Ayushmann Khurrana, Tabu, Radhika Apte, Anil Dhawan, Manav Vij",0.5024464216720144,0.1674433738275364,Positive,"{'Happy': 0.1356, 'Angry': 0.0512, 'Surprise': 0.3296, 'Sad': 0.1924, 'Fear': 0.2876}"
51,Drishyam,4430212,8.2,2015,"Hindi, English","Crime, Drama, Mystery, Thriller","Vijay Salgaonkar runs a cable TV network in a remote and hilly village of Goa. He lives a happy life with his wife Nandini and two daughters. A 4th grade dropout & an orphan, Vijay has worked his way towards success with his sheer hard-work & street smartness in order to provide for his family who mean the world to him. A man of few means & needs; Vijay believes life is to be lived simplistically - his wife, while she loves him devoutly, wants Vijay's thrifty & miserly behavior to end and wants the world for her family. If there's one thing that Vijay cannot live without, it is his passion for watching films. Such is his 'filmy' obsession that he doesn't mind staying up all night at his office binging on TV movies! In a bizarre turn of events; a teenage boy goes missing; he is the son of a headstrong & no-nonsense cop; IG Meera Deshmukh and the Salgaonkar family is the prime suspect! Will a humble & middle class man, be able to protect his family from oppression of the powerful? How the family weathers the storm that ensues during the violent investigation forms the rest of the story leading to an unexpected & shocking climax.",Nishikant Kamat,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta",0.5549994583873593,0.21671631182353945,Positive,"{'Happy': 0.1832, 'Angry': 0.0368, 'Surprise': 0.2732, 'Sad': 0.2264, 'Fear': 0.2812}"
52,Kannathil Muthamittal,0312859,8.4,2002,Tamil,"Action, Drama, War","Dhileepan and Shyama are Tamil-speaking residents of Mankulam, Sri Lanka, who get married with the blessings of their respective families. After the marriage, Shyama confides that she would like to be a mother of eight children, but she is stunned when her husband tells her that he cannot father any children until there is peace between the mainstream and the Tamils in this country. Nevertheless, they do get intimate, which results in Shyama getting pregnant. Dhileepan goes into hiding because of his connections with the Tamil Tigers, while Shyama returns to her father's house. A storm threatens their village, and they are forced to flee to a Refugee Camp in Rameswaram, India. Alone, without any support, Shyama gives birth to a girl, leaves her, and returns to Sri Lanka to be with her husband. The child gets noticed by noted Tamil author Thiruchelvan, who lives with his sister, her husband, and their son and writes books under the pen-name of Indra, who is actually an attractive TV newswoman who lives next door. When he comes forward to adopt her, he is initially refused, as he must be married in order to adopt any child. He accordingly gets married to Indra, and they adopt the child and name her Amudha. Subsequently, they become parents of two sons, Vinayan and Akhilan. After Amudha completes her ninth year, she is told that she has been adopted, which compels her to start searching for her biological mother. Amudha initially runs aways to Rameswaram, but she is unable to locate her and continues to be distraught until Thiruchelvan promises to take her to Mankulam. They do come across a woman named Shyama, but she denies having any children, and it is then that they find out that there is another Mankulam in the north of Sri Lanka. They travel there, among almost war-like conditions, and it is here that Thiruchelvan and his guide, Dr. Herold Vikramsinghe, will be abducted by Tamil Tigers, who, in turn, will arrange for a meeting with Shyama. Watch what happens when Amudha finally gets to meet her birth mother--who may outrightly disown her or induct her as one of the many child warriors among the Tamil Tigers.",Mani Ratnam,"Madhavan, Simran, Prakash Raj, Nandita Das, J.D. Chakravarthi",0.5343186363591659,0.24275873407595405,Positive,"{'Happy': 0.2008, 'Angry': 0.0508, 'Surprise': 0.248, 'Sad': 0.2172, 'Fear': 0.2852}"
53,Guide,0059246,8.3,1965,Hindi,"Drama, Musical, Romance",Raju is released from jail much before his term he decides to go back to his usual life of Guide.But changes his mind and reaches a small religious village where people mistake him of being a god men and call him Swami.Few months later his mother and lover Rosie come to jail on his actual release date but find he has left much before.Raju's mother hates Rosie as she believes she was responsible for his current state.Rosie tells her that being daughter of Devdasi nobody wanted to marry her and she had to marry a rich older man Marco.Rosie soon found Marco won't be able to give her a child and was more interested in research of caves and other women then her.During a tour Rosie and Marco met Raju and she would have frequent fights with Marco but being with Raju she found own identity and Raju also praised her for her passion of classical dancing.Raju once tells Rosie to rebel on Marco who ignored her following which he asked to leave the house.Raju and Rosie who were very much in love and Raju keeps her in his house against wishes of his mother and also gets in tiff with neighbors for talking about her.Raju then discovered passion of Rosie's dancing and made her a star but differences start between them due to their lifestyle and both decided to part ways.,Vijay Anand,"Dev Anand, Waheeda Rehman, Leela Chitnis, Anwar Hussain, Ulhas",0.5261689484958176,0.2200051404180947,Positive,"{'Happy': 0.1548, 'Angry': 0.0488, 'Surprise': 0.2976, 'Sad': 0.1956, 'Fear': 0.3024}"
54,Chithram,0214585,8.7,1988,Malayalam,"Comedy, Drama, Musical","Kalyani (Renjini) decides to marry her boyfriend against her father's (Poornam Vishwanathan) wish. But her boyfriend ditches her when he comes to know that she would be disinherited. Kalyani's father Ramachandra Menon, who stays in US, is unaware of the broken engagement and comes to India to spend his vacation with his newlywed daughter and son in law. This prompts Kaimail (Nedumudi Venu), who takes care of Kalyani, to hire a stranger named Vishnu (Mohanlal) to play the role of Kalyani's husband. But Kalyani's cousin Bhaskaran (Sreenivasan) is aware that Vishnu is not Kalyani's husband and tries to inform Menon about the truth with proof so that he can inherit Menon's wealth. Meanwhile Vishnu and Kalyani never get on well and keep on fighting. But later she develops an affection for him and wishes that she could marry him. But the arrival of a mysterious stranger (M. G. Soman) gives the story a twist as it unfolds Vishnu's past.",Priyadarshan,"Mohanlal, Nedumudi Venu, Renjini, Poornam Vishwanathan, Sreenivasan",0.4938583229792908,0.33338613283371343,Positive,"{'Happy': 0.239, 'Angry': 0.086, 'Surprise': 0.243, 'Sad': 0.176, 'Fear': 0.252}"
